id,name,number,level_id,created_at,updated_at,base_offset,volume,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,start_x,start_y,end_x,end_y,length,start_z,end_z,shape,size_x,size_y,system_type,start_node_id,end_node_id
pi-706,PVC - DWV,,lv-7,,,,0.001808088122,5.0212597,-3.370905006,9.297159553,5.0815847,-3.310580006,9.9297998,5.0514222,-3.340742506,5.0514222,-3.340742506,0.6326402469,9.9297998,9.297159553,,,,plumbing,,
pi-707,PVC - DWV,,lv-7,,,,9.977948013E-05,7.5565127,-2.5765125,9.9774375,7.591425,-2.5161875,10.0377625,7.591425,-2.54635,7.5565127,-2.54635,0.0349123,10.0076,10.0076,,,,plumbing,,
pi-708,PVC - DWV,,lv-7,,,,0.00163660844,7.44855,-2.5765125,9.357159366,7.508875,-2.5161875,9.9297998,7.4787125,-2.54635,7.4787125,-2.54635,0.5726404344,9.9297998,9.357159366,,,,plumbing,,
pi-709,PVC - DWV,,lv-7,,,,0.0002183440587,7.44855,-2.701145604,9.24598296,7.508875074,-2.623501691,9.307894566,7.4787125,-2.624133322,7.478712574,-2.700513973,0.07639740426,9.27773868,9.276138846,,,,plumbing,,
pi-710,PVC - DWV,,lv-7,,,,0.002028855922,6.915125829,-3.321238233,9.228823537,7.459638295,-2.77672585,9.303914075,7.438310188,-2.79805396,6.936453935,-3.299910123,0.7098857049,9.273758112,9.2589795,,,,plumbing,,
pi-711,PVC - DWV,,lv-7,,,,0.002532040112,5.95253042,-3.370475008,9.207989575,6.839541847,-3.310150008,9.286754716,6.838913598,-3.340312508,5.953158669,-3.340312508,0.8859471293,9.256598759,9.238145532,,,,plumbing,,
pi-712,PVC - DWV,,lv-7,,,,4.263371496E-05,5.02126205,-3.262943217,9.9774375,5.0815875,-3.248024089,10.0377625,5.051425,-3.248025,5.05142455,-3.262942306,0.01491730609,10.0076,10.0076,,,,plumbing,,
pi-713,PVC - DWV,,lv-7,,,,4.147915137E-05,5.868419604,-3.262540653,9.9774375,5.928745722,-3.248022677,10.0377625,5.898582104,-3.248025,5.898583222,-3.26253833,0.01451333054,10.0076,10.0076,,,,plumbing,,
pi-714,PVC - DWV,,lv-4,,,,0.0005653687549,3.433358879,-3.425375042,8.958779697,3.601633879,-3.257100042,8.984202562,3.517496379,-3.341237542,3.517496379,-3.341237542,0.02542286493,8.958779697,8.984202562,,,,plumbing,,
pi-715,PVC - DWV,,lv-4,,,,0.004420099457,-5.802987845,-3.4083625,12.34539584,-4.25549799,-3.3480375,12.43792095,-5.802359596,-3.3782,-4.25612624,-3.3782,1.546568874,12.40776499,12.37555179,,,,plumbing,,
pi-716,PVC - DWV,,lv-4,,,,0.01336074402,-4.235492918,-3.43535,9.6012,-4.121192918,-3.32105,10.90337714,-4.178342918,-3.3782,-4.178342918,-3.3782,1.302177142,10.90337714,9.6012,,,,plumbing,,
pi-717,PVC - DWV,,lv-4,,,,0.008268585105,1.354137361,-3.263033373,13.46941759,1.4144625,-0.3699001986,13.52974259,1.384299861,-3.263033371,1.3843,-0.3699002,2.893133171,13.49958009,13.49958009,,,,plumbing,,
pi-718,PVC - DWV,,lv-4,,,,0.01593114016,1.3541375,-0.3222625,13.57738029,1.4144625,-0.2619375,19.1516,1.3843,-0.2921,1.3843,-0.2921,5.574219706,13.57738029,19.1516,,,,plumbing,,
pi-719,PVC - DWV,,lv-4,,,,0.01197144006,-5.910305418,-3.301044927,15.470125,-5.849980418,0.8880449273,15.61768345,-5.880142918,0.8874166782,-5.880142918,-3.300416678,4.188742076,15.58752749,15.50028096,,,,plumbing,,
pi-720,PVC - DWV,,lv-4,,,,0.008384452656,-5.910305418,-3.4083625,12.48718568,-5.849980418,-3.3480375,15.42086028,-5.880142918,-3.3782,-5.880142918,-3.3782,2.9336746,12.48718568,15.42086028,,,,plumbing,,
pi-721,PVC - DWV,,lv-4,,,,0.002019426627,-5.910305418,1.042355073,17.11745418,-5.849980418,1.750044727,17.19248345,-5.880142918,1.042983322,-5.880142918,1.749416478,0.7065864456,17.14761013,17.16232749,,,,plumbing,,
pi-722,PVC - DWV,,lv-4,,,,0.00172899045,-6.563387645,1.7970373,17.1354125,-5.95729799,1.8573623,17.20832511,-6.562759396,1.8271998,-5.95792624,1.8271998,0.6049643994,17.17816915,17.16556846,,,,plumbing,,
pi-723,PVC - DWV,,lv-4,,,,0.004004752639,-5.910305418,0.9350375,15.66694818,-5.849980418,0.9953625,17.06818945,-5.880142918,0.9652,-5.880142918,0.9652,1.401241271,15.66694818,17.06818945,,,,plumbing,,
pi-724,PVC - DWV,,lv-4,,,,0.00627549623,-6.670705218,1.7970373,17.25758984,-6.610380218,1.8573623,19.453352,-6.640542718,1.8271998,-6.640542718,1.8271998,2.195762162,19.453352,17.25758984,,,,plumbing,,
pi-725,PVC - DWV,,lv-2,,,,0.02207892771,17.36899505,12.2175924,-3.545462134,17.48329505,12.3318924,-1.393585341,17.42614505,12.2747424,17.42614505,12.2747424,2.151876793,-3.545462134,-1.393585341,,,,plumbing,,
pi-726,PVC - DWV,,lv-2,,,,0.01421575343,17.49118608,11.40298367,-1.242404636,18.58010521,12.24584913,-0.5551848513,17.5302744,12.19774615,18.5410169,11.45108666,1.385508664,-1.190570971,-0.6070185159,,,,plumbing,,
pi-727,PVC - DWV,,lv-2,,,,0.03615990527,18.58809565,11.31694041,0.5588,18.70239565,11.43124041,4.08305,18.64524565,11.37409041,18.64524565,11.37409041,3.52425,0.5588,4.08305,,,,plumbing,,
pi-728,PVC - DWV,,lv-2,,,,0.00104244772,18.55667418,11.50828352,0.40005,18.68325779,11.62393346,0.51435,18.62659672,11.51574309,18.61333526,11.61647389,0.1016,0.4572,0.4572,,,,plumbing,,
pi-729,PVC - DWV,,lv-2,,,,0.007369900372,18.58809565,11.31694041,-0.4039670196,18.70239565,11.43124041,0.314325,18.64524565,11.37409041,18.64524565,11.37409041,0.7182920196,-0.4039670196,0.314325,,,,plumbing,,
pi-730,PVC - DWV,,lv-4,,,,0.006204877302,-5.798713476,-3.43535,-1.344520468,-5.684413476,-3.32105,-0.739775,-5.741563476,-3.3782,-5.741563476,-3.3782,0.6047454678,-0.739775,-1.344520468,,,,plumbing,,
pi-731,PVC - DWV,,lv-4,,,,0.006351324172,-5.776535689,-3.352430912,-1.977112548,-5.532247576,-2.842668606,-1.466929271,-5.720787266,-3.311310874,-5.587995999,-2.883788643,0.6190186076,-1.508259794,-1.935782025,,,,plumbing,,
pi-732,PVC - DWV,,lv-5,,,,0.05482399304,-5.602640674,-2.60567164,-2.243687323,-5.488340674,2.738856415,-2.018117384,-5.545490674,-2.604481274,-5.545490674,2.737666048,5.343306516,-2.075254986,-2.186549722,,,,plumbing,,
pi-733,PVC - DWV,,lv-4,,,,0.00104244772,-5.602640674,-3.047734887,-2.125299144,-5.488340674,-2.943776195,-2.008907733,-5.545490674,-2.944966562,-5.545490674,-3.046544521,0.1016,-2.068161542,-2.066045335,,,,plumbing,,
pi-734,PVC - DWV,,lv-7,,,,0.1480817476,14.61880941,12.13812064,-4.249464853,17.15294938,12.41117064,-3.923797992,14.62165307,12.27464564,17.15010573,12.27464564,2.529001311,-4.060293374,-4.112969471,,,,plumbing,,
pi-735,PVC - DWV,,lv-7,,,,0.02288136925,18.60192848,10.02268343,-5.068399697,18.87497848,10.29573343,-4.677622212,18.73845348,10.15920843,18.73845348,10.15920843,0.3907774845,-4.677622212,-5.068399697,,,,plumbing,,
pi-736,PVC - DWV,,lv-7,,,,0.008929315818,18.11466279,11.02007925,-4.299009812,18.30149687,11.31069832,-4.025959812,18.28367678,11.17534131,18.13248288,11.15543626,0.1524985474,-4.162484812,-4.162484812,,,,plumbing,,
pi-737,PVC - DWV,,lv-7,,,,0.01498177939,18.50538261,10.62985529,-4.310938414,18.80948647,10.91936148,-4.032618285,18.64073962,10.9014189,18.67412946,10.64779787,0.2558650228,-4.169113667,-4.174443032,,,,plumbing,,
pi-738,PVC - DWV,,lv-7,,,,0.01775016872,18.3889179,11.46762754,-4.293334219,18.69919166,11.80399877,-4.01402931,18.52427491,11.7860562,18.56383465,11.48557012,0.3031447204,-4.150524692,-4.156838837,,,,plumbing,,
pi-739,PVC - DWV,,lv-6,,,,1.202854774,18.66730918,-10.70991886,-6.135957479,21.61882164,9.688652018,-5.435083496,18.80266619,9.670709439,21.48346463,-10.69197628,20.54285117,-5.571578878,-5.999462097,,,,plumbing,,
pi-740,PVC - DWV,,lv-3,,,,0.0005398763141,-30.0624875,10.9108875,-1.9922998,-30.0021625,10.9712125,-1.8034,-30.032325,10.94105,-30.032325,10.94105,0.1888998,-1.8034,-1.9922998,,,,plumbing,,
pi-741,PVC - DWV,,lv-3,,,,0.000503579668,-28.9321875,12.709525,-1.6303625,-28.8718625,12.8857248,-1.5700375,-28.902025,12.709525,-28.902025,12.8857248,0.1761998,-1.6002,-1.6002,,,,plumbing,,
pi-742,PVC - DWV,,lv-3,,,,0.0003538197062,-28.9321875,12.9333625,-1.8017998,-28.8718625,12.9936875,-1.6780002,-28.902025,12.963525,-28.902025,12.963525,0.1237996,-1.6780002,-1.8017998,,,,plumbing,,
pi-743,PVC - DWV,,lv-3,,,,0.0004309863758,-27.892375,10.4092502,-1.6303625,-27.83205,10.56005,-1.5700375,-27.8622125,10.56005,-27.8622125,10.4092502,0.1507998,-1.6002,-1.6002,,,,plumbing,,
pi-744,PVC - DWV,,lv-3,,,,0.0008982693977,-27.892375,10.3012875,-1.9922998,-27.83205,10.3616125,-1.6780002,-27.8622125,10.33145,-27.8622125,10.33145,0.3142996,-1.6780002,-1.9922998,,,,plumbing,,
pi-745,PVC - DWV,,lv-3,,,,6.80199148E-05,-22.7758625,12.709525,-1.6303625,-22.7155375,12.7333248,-1.5700375,-22.7457,12.709525,-22.7457,12.7333248,0.0237998,-1.6002,-1.6002,,,,plumbing,,
pi-746,PVC - DWV,,lv-3,,,,0.0003538197062,-22.7758625,12.7809625,-1.8017998,-22.7155375,12.8412875,-1.6780002,-22.7457,12.811125,-22.7457,12.811125,0.1237996,-1.6780002,-1.8017998,,,,plumbing,,
pi-747,PVC - DWV,,lv-3,,,,4.079743022E-05,-28.9321875,11.7649625,-1.9922998,-28.8718625,11.8252875,-1.978025,-28.902025,11.795125,-28.902025,11.795125,0.0142748,-1.978025,-1.9922998,,,,plumbing,,
pi-748,PVC - DWV,,lv-3,,,,0.0002857997914,-22.7758625,11.7649625,-2.0780248,-22.7155375,11.8252875,-1.978025,-22.7457,11.795125,-22.7457,11.795125,0.0999998,-1.978025,-2.0780248,,,,plumbing,,
pi-749,Copper,,lv-4,,,,5.811482841E-05,-29.25599992,12.2160104,9.60437501,-29.20202492,12.2699854,9.629775,-29.22901242,12.2429979,-29.22901242,12.2429979,0.02539998984,9.629775,9.60437501,,,,plumbing,,
pi-750,Copper,,lv-4,,,,0.0008058575035,-29.61456248,12.2160104,9.54405001,-29.26234992,12.2699854,9.59802501,-29.61456248,12.2429979,-29.26234992,12.2429979,0.3522125585,9.57103751,9.57103751,,,,plumbing,,
pi-751,Copper,,lv-7,,,,0.0007248449405,-29.75823123,12.1906104,9.63612501,-29.65345623,12.2953854,9.720199,-29.70584373,12.2429979,-29.70584373,12.2429979,0.08407398984,9.720199,9.63612501,,,,plumbing,,
pi-752,PVC - DWV,,lv-7,,,,0.01155493777,-30.13936571,12.2175924,-2.455326072,-29.01105039,12.3318924,-2.317582619,-29.01224133,12.2747424,-30.13817477,12.2747424,1.12617799,-2.398188483,-2.374720208,,,,plumbing,,
pi-753,Copper,,lv-4,,,,9.806881217E-05,-29.26389075,12.21168235,5.5229125,-29.20991575,12.26565735,5.565775,-29.23690325,12.23866985,-29.23690325,12.23866985,0.0428625,5.565775,5.5229125,,,,plumbing,,
pi-754,Copper,,lv-7,,,,0.0001561836638,-29.2560375,12.2158125,13.6255125,-29.2020625,12.2697875,13.693775,-29.22905,12.2428,-29.22905,12.2428,0.0682625,13.693775,13.6255125,,,,plumbing,,
pi-755,Copper,,lv-7,,,,0.0008045274776,-29.61401875,12.2158125,13.5651875,-29.2623875,12.2697875,13.6191625,-29.61401875,12.2428,-29.2623875,12.2428,0.35163125,13.592175,13.592175,,,,plumbing,,
pi-756,PVC - DWV,,lv-8,,,,0.00130240812,-29.76245,12.18565,13.6572625,-29.64815,12.29995,13.784199,-29.7053,12.2428,-29.7053,12.2428,0.1269365,13.784199,13.6572625,,,,plumbing,,
pi-757,Copper,,lv-4,,,,0.0007899987647,-29.615522,12.21168235,5.4625875,-29.27024075,12.26565735,5.5165625,-29.615522,12.23866985,-29.27024075,12.23866985,0.34528125,5.489575,5.489575,,,,plumbing,,
pi-758,PVC - DWV,,lv-4,,,,0.00104179619,-29.76395325,12.18151985,5.5546625,-29.64965325,12.29581985,5.656199,-29.70680325,12.23866985,-29.70680325,12.23866985,0.1015365,5.656199,5.5546625,,,,plumbing,,
pi-759,PVC - DWV,,lv-1,,,,0.02488722084,-14.93379406,2.014544706,-5.672476551,-6.225734251,2.074869706,-5.521452413,-14.93347989,2.044707206,-6.226048426,2.044707206,8.707903858,-5.551613277,-5.642315688,,,,plumbing,,
pi-760,PVC - DWV,,lv-1,,,,0.02038619254,-6.094594064,2.014544706,-5.748147385,1.038665749,2.074869706,-5.613527413,-6.094279888,2.044707206,1.038351574,2.044707206,7.133018422,-5.643688277,-5.717986521,,,,plumbing,,
pi-761,PVC - DWV,,lv-1,,,,0.01700965663,1.169805936,2.014544706,-5.811512306,7.121698204,2.074869706,-5.689198246,1.170120112,2.044707206,7.121384028,2.044707206,5.951586784,-5.71935911,-5.781351442,,,,plumbing,,
pi-762,PVC - DWV,,lv-1,,,,0.03152097107,7.405361893,2.00025,-5.880877281,12.48441902,2.089157206,-5.739866637,7.405818045,2.044707206,12.48396287,2.0447,5.078412237,-5.784314297,-5.836429622,,,,plumbing,,
pi-763,PVC - DWV,,lv-1,,,,0.04102811365,12.68855794,2.00025,-5.952646935,19.29925632,2.089157206,-5.794118164,12.68902619,2.0447,19.29878807,2.044707206,6.610128664,-5.838565698,-5.908199401,,,,plumbing,,
pi-764,PVC - DWV,,lv-1,,,,2.936767452E-05,-27.70347064,2.014537507,-5.341132454,-27.64313751,2.074869699,-5.330793131,-27.6733,2.0447,-27.67330815,2.044707206,0.01027559035,-5.330825,-5.341100585,,,,plumbing,,
pi-765,PVC - DWV,,lv-1,,,,0.0002180555383,-21.36603837,2.0145375,-5.407125743,-21.30570522,2.074869706,-5.330820709,-21.33586772,2.0447,-21.33587587,2.044707206,0.07629645252,-5.330825,-5.407121452,,,,plumbing,,
pi-766,PVC - DWV,,lv-1,,,,0.0004063443889,-15.04143837,2.0145375,-5.473005005,-14.98110522,2.074869706,-5.330822697,-15.01126772,2.0447,-15.01127587,2.044707206,0.1421777022,-5.330825,-5.473002702,,,,plumbing,,
pi-767,PVC - DWV,,lv-1,,,,0.0006694950727,-6.202238368,2.0145375,-5.565079099,-6.141905223,2.074869706,-5.330823602,-6.172067723,2.0447,-6.172075868,2.044707206,0.234252702,-5.330825,-5.565077702,,,,plumbing,,
pi-768,PVC - DWV,,lv-1,,,,0.0008857625888,1.062161632,2.0145375,-5.640749592,1.122494777,2.074869706,-5.330823944,1.092332277,2.0447,1.092324132,2.044707206,0.3099235353,-5.330825,-5.640748535,,,,plumbing,,
pi-769,PVC - DWV,,lv-1,,,,0.0007345265634,7.259762041,2.0145375,-5.587833048,7.320094777,2.074868972,-5.330823821,7.289932277,2.0447,7.289924541,2.044706472,0.2570068686,-5.330825,-5.587831868,,,,plumbing,,
pi-770,PVC - DWV,,lv-1,,,,0.0008895772643,12.54296941,2.0145375,-5.642083305,12.60329478,2.0748625,-5.330824964,12.57313228,2.0447,12.57313191,2.0447,0.3112582696,-5.330825,-5.64208327,,,,plumbing,,
pi-771,PVC - DWV,,lv-1,,,,0.00115244253,-21.25839406,2.014544706,-5.52009301,-20.85455418,2.074869706,-5.455571163,-21.25807989,2.044707206,-20.85486836,2.044707206,0.403233403,-5.485732027,-5.489932147,,,,plumbing,,
pi-772,PVC - DWV,,lv-6,,,,0.008809126787,-24.42058668,-4.316776893,-2.504516559,-21.72124853,-2.723484626,-2.412089638,-24.40550543,-4.290655402,-21.73632978,-2.749606117,3.08226578,-2.442250501,-2.474355695,,,,plumbing,,
pi-773,PVC - DWV,,lv-6,,,,0.002520578994,-21.72111483,-2.671324257,-2.514794515,-21.66078983,-1.788806804,-2.445286443,-21.69095233,-1.789120979,-21.69095233,-2.671010081,0.8819369463,-2.484633651,-2.475447306,,,,plumbing,,
pi-774,PVC - DWV,,lv-3,,,,0.002844327873,-24.50304123,-4.359715892,-2.363639927,-24.44271623,-4.299390892,-1.368425,-24.47287873,-4.329553392,-24.47287873,-4.329553392,0.9952149266,-1.368425,-2.363639927,,,,plumbing,,
pi-775,PVC - DWV,,lv-6,,,,0.0008437091368,-24.50315577,0.09366250184,-2.22243426,-24.44283077,0.1539875018,-1.927225,-24.47299327,0.1238250018,-24.47299327,0.1238250018,0.29520926,-1.927225,-2.22243426,,,,plumbing,,
pi-776,PVC - DWV,,lv-6,,,,0.008017118425,-24.41020514,-0.890490775,-2.360424388,-21.75374046,0.1255606885,-2.270883971,-24.39988896,0.09721720981,-21.76405664,-0.8621472963,2.805146341,-2.301044835,-2.330263524,,,,plumbing,,
pi-777,PVC - DWV,,lv-6,,,,0.000747888393,-21.72111483,-1.228533148,-2.364770845,-21.66078983,-0.9662368921,-2.30172341,-21.69095233,-0.9665510678,-21.69095233,-1.228218972,0.2616821004,-2.331884274,-2.334609981,,,,plumbing,,
pi-778,PVC - DWV,,lv-6,,,,0.001267102974,-21.72111483,-1.660602672,-2.710442061,-21.66078983,-1.304448916,-2.354288305,-21.69095233,-1.325777024,-21.69095233,-1.639274564,0.443352472,-2.375616414,-2.689113953,,,,plumbing,,
pi-779,PVC - DWV,,lv-6,,,,0.0002744411108,-21.72111483,-1.7414875,-2.659269685,-21.66078983,-1.6811625,-2.563244226,-21.69095233,-1.711325,-21.69095233,-1.711325,0.09602545913,-2.563244226,-2.659269685,,,,plumbing,,
pi-780,PVC - DWV,,lv-3,,,,0.0003024774164,-21.72111483,-1.7414875,-2.9447998,-21.66078983,-1.6811625,-2.838964589,-21.69095233,-1.711325,-21.69095233,-1.711325,0.1058352107,-2.838964589,-2.9447998,,,,plumbing,,
pi-781,PVC - DWV,,lv-1,,,,0.01773667095,-27.59579105,2.014544706,-5.514520301,-21.38953421,2.074869706,-5.389550366,-21.38984842,2.044707206,-27.59547684,2.044707206,6.205965156,-5.484359438,-5.41971123,,,,plumbing,,
pi-782,PVC - DWV,,lv-6,,,,0.0003992631071,-20.96141022,-1.7414875,-5.04064207,-20.81997119,-1.6811625,-4.899203036,-20.94008211,-1.711325,-20.8412993,-1.711325,0.1397,-4.920531144,-5.019313962,,,,plumbing,,
pi-783,PVC - DWV,,lv-6,,,,0.0008454518951,-20.83105879,-1.7414875,-5.412694986,-20.77072564,-1.6811625,-5.116874284,-20.80089629,-1.711325,-20.80088814,-1.711325,0.2958190417,-5.412694156,-5.116875114,,,,plumbing,,
pi-784,PVC - DWV,,lv-6,,,,0.01029004717,-20.83105879,-1.6335248,-5.520656856,-20.77073379,1.966907006,-5.460331856,-20.80089629,1.966907006,-20.80089629,-1.6335248,3.600431806,-5.490494356,-5.490494356,,,,plumbing,,
pi-785,PVC - DWV,,lv-1,,,,0.01617103848,-20.72341448,2.014544706,-5.580401551,-15.06493425,2.074869706,-5.461143867,-15.06524843,2.044707206,-20.72310031,2.044707206,5.658158833,-5.550240688,-5.49130473,,,,plumbing,,
pi-786,PVC - DWV,,lv-6,,,,0.0007951086853,-21.01065577,-1.7414875,-4.822969992,-20.95033077,-1.6811625,-4.544765767,-20.98049327,-1.711325,-20.98049327,-1.711325,0.2782042251,-4.822969992,-4.544765767,,,,plumbing,,
pi-787,PVC - DWV,,lv-6,,,,7.25932922E-05,-20.90269307,-1.7414875,-4.497128067,-20.87729307,-1.6811625,-4.436803067,-20.90269307,-1.711325,-20.87729307,-1.711325,0.0254,-4.466965567,-4.466965567,,,,plumbing,,
pi-788,PVC - DWV,,lv-3,,,,0.0004808579676,-21.72111483,-1.6335248,-3.0527625,-21.66078983,-1.4652752,-2.9924375,-21.69095233,-1.6335248,-21.69095233,-1.4652752,0.1682496,-3.0226,-3.0226,,,,plumbing,,
pi-789,PVC - DWV,,lv-3,,,,0.001585788084,-21.61315213,-1.4176375,-3.0527625,-21.05829347,-1.3573125,-2.9924375,-21.61315213,-1.387475,-21.05829347,-1.387475,0.5548586668,-3.0226,-3.0226,,,,plumbing,,
pi-790,PVC - DWV,,lv-3,,,,0.0004808579676,-21.01065577,-1.6335248,-3.0527625,-20.95033077,-1.4652752,-2.9924375,-20.98049327,-1.6335248,-20.98049327,-1.4652752,0.1682496,-3.0226,-3.0226,,,,plumbing,,
pi-791,PVC - DWV,,lv-6,,,,0.003751388032,-21.01065577,-1.7414875,-4.412990567,-20.95033077,-1.6811625,-3.1004002,-20.98049327,-1.711325,-20.98049327,-1.711325,1.312590367,-4.412990567,-3.1004002,,,,plumbing,,
pi-792,PVC - DWV,,lv-6,,,,0.0004353107265,-21.01065577,-1.7414875,-2.968625,-20.95033077,-1.6811625,-2.816312133,-20.98049327,-1.711325,-20.98049327,-1.711325,0.1523128669,-2.968625,-2.816312133,,,,plumbing,,
pi-793,PVC - DWV,,lv-3,,,,0.002123281204,-19.62635577,-4.389210309,-2.1113496,-19.56603077,-4.328885309,-1.368425,-19.59619327,-4.359047809,-19.59619327,-4.359047809,0.7429246,-1.368425,-2.1113496,,,,plumbing,,
pi-794,PVC - DWV,,lv-3,,,,0.006722740783,-20.74876119,-4.304080836,-2.24462232,-19.60550828,-2.191704636,-2.159799311,-19.63223796,-4.290105845,-20.7220315,-2.205679627,2.35225061,-2.189960175,-2.214461456,,,,plumbing,,
pi-795,PVC - DWV,,lv-3,,,,0.0003252730539,-20.7882387,-2.166900163,-2.406883312,-20.7279137,-2.106575163,-2.293072031,-20.7580762,-2.136737663,-20.7580762,-2.136737663,0.1138112809,-2.293072031,-2.406883312,,,,plumbing,,
pi-796,PVC - DWV,,lv-3,,,,0.0002676869133,-20.86424411,-2.08177069,-2.516630345,-20.76739121,-1.97082277,-2.455333023,-20.79412089,-2.067795699,-20.83751442,-1.984797761,0.09366220201,-2.485493887,-2.486469482,,,,plumbing,,
pi-797,PVC - DWV,,lv-3,,,,0.0005617557493,-20.97548711,-1.921698878,-2.687789605,-20.85433885,-1.751819308,-2.506147806,-20.88271535,-1.89834286,-20.94711062,-1.775175325,0.1965552959,-2.527475914,-2.666461497,,,,plumbing,,
pi-798,PVC - DWV,,lv-6,,,,0.006125367928,-20.95772385,-1.667381485,-2.497667338,-19.61896268,0.07988148701,-2.415021477,-19.6430426,0.06171739887,-20.93364393,-1.649217397,2.143233082,-2.445182341,-2.467506475,,,,plumbing,,
pi-799,PVC - DWV,,lv-6,,,,0.000258649842,-21.01065577,-1.7414875,-2.636617229,-20.95033077,-1.6811625,-2.546117049,-20.98049327,-1.711325,-20.98049327,-1.711325,0.09050017968,-2.636617229,-2.546117049,,,,plumbing,,
pi-800,PVC - DWV,,lv-6,,,,0.001255654653,-19.62635577,0.09366250184,-2.366571766,-19.56603077,0.1539875018,-1.927225,-19.59619327,0.1238250018,-19.59619327,0.1238250018,0.4393467663,-1.927225,-2.366571766,,,,plumbing,,
pi-801,PVC - DWV,,lv-6,,,,0.1346849287,19.50877481,-11.11903982,-5.969433817,21.33548643,1.91036444,-5.855133817,19.56543589,1.902904868,21.27882536,-11.11158025,13.1267866,-5.912283817,-5.912283817,,,,plumbing,,
pi-802,PVC - DWV,,lv-3,,,,0.0002784093574,-28.88294196,11.24064119,-2.1002625,-28.77140369,11.35217946,-2.0399375,-28.7927318,11.2619693,-28.86161385,11.33085135,0.09741392713,-2.0701,-2.0701,,,,plumbing,,
pi-803,PVC - DWV,,lv-3,,,,0.0008938049103,-28.9321875,11.4284125,-2.1002625,-28.8718625,11.74115,-2.0399375,-28.902025,11.74115,-28.902025,11.4284125,0.3127375,-2.0701,-2.0701,,,,plumbing,,
pi-804,PVC - DWV,,lv-3,,,,0.001523836671,-28.9321875,12.3525426,-1.9097625,-28.8718625,12.8857248,-1.8494375,-28.902025,12.8857248,-28.902025,12.3525426,0.5331822029,-1.8796,-1.8796,,,,plumbing,,
pi-805,PVC - DWV,,lv-3,,,,0.002554340173,-29.9545248,10.9108875,-2.1002625,-29.060775,10.9712125,-2.0399375,-29.9545248,10.94105,-29.060775,10.94105,0.8937498,-2.0701,-2.0701,,,,plumbing,,
pi-806,PVC - DWV,,lv-3,,,,0.0006890590309,-28.98454196,10.96013304,-2.1002625,-28.77140369,11.17327131,-2.0399375,-28.7927318,11.1519432,-28.96321385,10.98146115,0.2410980251,-2.0701,-2.0701,,,,plumbing,,
pi-807,PVC - DWV,,lv-3,,,,0.003162031233,-28.72088077,10.36513494,-2.1002625,-27.89589744,11.19011827,-2.0399375,-27.91722555,10.38646305,-28.69955266,11.16879016,1.106377613,-2.0701,-2.0701,,,,plumbing,,
pi-808,PVC - DWV,,lv-3,,,,0.0001678356916,-28.9321875,12.2445799,-2.016125,-28.8718625,12.3049049,-1.9574002,-28.902025,12.2747424,-28.902025,12.2747424,0.0587248,-2.016125,-1.9574002,,,,plumbing,,
pi-809,PVC - DWV,,lv-7,,,,0.06058248145,-28.76037136,12.2175924,-2.583582855,-22.85472596,12.3318924,-2.346322971,-22.85591633,12.2747424,-28.759181,12.2747424,5.904545618,-2.526445253,-2.403460573,,,,plumbing,,
pi-810,PVC - DWV,,lv-3,,,,0.000926041754,-28.9321875,11.8729252,-2.1002625,-28.8718625,12.1969422,-2.0399375,-28.902025,12.1969422,-28.902025,11.8729252,0.3240169971,-2.0701,-2.0701,,,,plumbing,,
pi-811,PVC - DWV,,lv-3,,,,3.225101648E-05,-28.9321875,12.2445799,-2.159184656,-28.8718625,12.3049049,-2.1479002,-28.902025,12.2747424,-28.902025,12.2747424,0.01128445609,-2.159184656,-2.1479002,,,,plumbing,,
pi-812,PVC - DWV,,lv-3,,,,0.001088276918,-22.7758625,12.3525426,-1.9097625,-22.7155375,12.7333248,-1.8494375,-22.7457,12.7333248,-22.7457,12.3525426,0.3807822029,-1.8796,-1.8796,,,,plumbing,,
pi-813,PVC - DWV,,lv-3,,,,0.0004128380528,-22.7758625,12.2445799,-2.10185,-22.7155375,12.3049049,-1.9574002,-22.7457,12.2747424,-22.7457,12.2747424,0.1444498,-2.10185,-1.9574002,,,,plumbing,,
pi-814,PVC - DWV,,lv-7,,,,0.02672816258,-22.60404636,12.2175924,-2.643114105,-19.99722596,12.3318924,-2.474579742,-19.99841633,12.2747424,-22.602856,12.2747424,2.605004805,-2.585976503,-2.531717344,,,,plumbing,,
pi-815,PVC - DWV,,lv-3,,,,0.000926041754,-22.7758625,11.8729252,-2.1859875,-22.7155375,12.1969422,-2.1256625,-22.7457,12.1969422,-22.7457,11.8729252,0.3240169971,-2.155825,-2.155825,,,,plumbing,,
pi-816,PVC - DWV,,lv-3,,,,0.0001538069719,-22.7758625,12.2445799,-2.287441427,-22.7155375,12.3049049,-2.2336252,-22.7457,12.2747424,-22.7457,12.2747424,0.05381622693,-2.287441427,-2.2336252,,,,plumbing,,
pi-817,PVC - DWV,,lv-7,,,,0.1366428465,-15.56129109,12.16511827,-3.616567276,-11.93230469,12.38419327,-3.322030983,-11.93458623,12.27465577,-15.55900956,12.27465577,3.625209795,-3.507053539,-3.43154472,,,,plumbing,,
