id,name,number,level_id,created_at,updated_at,base_offset,volume,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,start_x,start_y,end_x,end_y,length,start_z,end_z,shape,size_x,size_y,system_type,start_node_id,end_node_id
du-139,Tees,,lv-7,,,,0.0273115694,5.2959,-8.035551147,13.57337332,5.3975,-4.666627829,13.67497332,5.3467,-4.666627829,5.3467,-8.035551147,3.368923318,13.62417332,13.62417332,round,0.1016,0.1016,hvac,,
du-140,Tees,,lv-1,,,,0.002856929125,-20.5486,12.531725,0.1778,-20.447,12.633325,0.5302065206,-20.4978,12.582525,-20.4978,12.582525,0.3524065206,0.1778,0.5302065206,round,0.1016,0.1016,hvac,,
du-141,Tees,,lv-1,,,,0.002086804732,-9.271,10.7267375,0.9271,-9.1694,10.8283375,1.184510514,-9.2202,10.7775375,-9.2202,10.7775375,0.2574105142,0.9271,1.184510514,round,0.1016,0.1016,hvac,,
du-142,Tees,,lv-1,,,,0.004839016575,6.3754,12.531725,0.9271,6.477,12.633325,1.524,6.4262,12.582525,6.4262,12.582525,0.5969,0.9271,1.524,round,0.1016,0.1016,hvac,,
du-143,Tees,,lv-1,,,,0.01235462881,-17.1958,12.35075,1.079537885,-17.0942,12.45235,2.6035,-17.145,12.40155,-17.145,12.40155,1.523962115,1.079537885,2.6035,round,0.1016,0.1016,hvac,,
du-144,Tees,,lv-2,,,,0.00391239638,-16.5354,12.55395,2.7051,-16.4338,13.03655,2.8067,-16.4846,13.03655,-16.4846,12.55395,0.4826,2.7559,2.7559,round,0.1016,0.1016,hvac,,
du-145,Tees,,lv-2,,,,0.002882818385,-16.9926,12.35075,2.7051,-16.637,12.45235,2.8067,-16.637,12.40155,-16.9926,12.40155,0.3556,2.7559,2.7559,round,0.1016,0.1016,hvac,,
du-146,Tees,,lv-1,,,,0.001187199053,-17.1958,10.702925,0.1778,-17.0942,10.804525,0.3242427954,-17.145,10.753725,-17.145,10.753725,0.1464427954,0.1778,0.3242427954,round,0.1016,0.1016,hvac,,
du-147,Tees,,lv-1,,,,0.00149588204,-17.1958,10.7624409,0.3960848444,-17.0942,10.9647578,0.5984017473,-17.145,10.79836193,-17.145,10.92883678,0.184519308,0.4320058689,0.5624807229,round,0.1016,0.1016,hvac,,
du-148,Tees,,lv-1,,,,0.009106303568,-17.1958,11.12587371,0.8763378847,-17.0942,12.24915,0.9779378847,-17.145,11.12587371,-17.145,12.24915,1.123276293,0.9271378847,0.9271378847,round,0.1016,0.1016,hvac,,
du-149,Tees,,lv-1,,,,0.0008471245197,-17.1958,10.92267371,0.6702437963,-17.0942,11.02427371,0.7747378847,-17.145,10.97347371,-17.145,10.97347371,0.1044940884,0.6702437963,0.7747378847,round,0.1016,0.1016,hvac,,
du-150,Tees,,lv-1,,,,0.002445247737,-3.7846,10.9299375,1.286110514,-3.683,11.2315625,1.387710514,-3.7338,10.9299375,-3.7338,11.2315625,0.301625,1.336910514,1.336910514,round,0.1016,0.1016,hvac,,
du-151,Tees,,lv-1,,,,0.002086804732,-3.7846,10.7267375,0.9271,-3.683,10.8283375,1.184510514,-3.7338,10.7775375,-3.7338,10.7775375,0.2574105142,0.9271,1.184510514,round,0.1016,0.1016,hvac,,
du-152,Tees,,lv-11,,,,0.004941974375,15.64784085,12.531725,1.9812,15.74944085,12.633325,2.5908,15.69864085,12.582525,15.69864085,12.582525,0.6096,1.9812,2.5908,round,0.1016,0.1016,hvac,,
du-153,Tees,,lv-11,,,,0.002445247737,6.3754,12.734925,1.6256,6.477,13.03655,1.7272,6.4262,13.03655,6.4262,12.734925,0.301625,1.6764,1.6764,round,0.1016,0.1016,hvac,,
du-154,Tees,,lv-2,,,,0.002445247737,15.64784085,12.734925,2.6924,15.74944085,13.03655,2.794,15.69864085,12.734925,15.69864085,13.03655,0.301625,2.7432,2.7432,round,0.1016,0.1016,hvac,,
du-155,Tees,,lv-1,,,,0.002445247737,-9.271,10.9299375,1.286110514,-9.1694,11.2315625,1.387710514,-9.2202,11.2315625,-9.2202,10.9299375,0.301625,1.336910514,1.336910514,round,0.1016,0.1016,hvac,,
du-156,Tees,,lv-1,,,,0.002445247737,-20.5486,12.734925,0.6318065206,-20.447,13.03655,0.7334065206,-20.4978,13.03655,-20.4978,12.734925,0.301625,0.6826065206,0.6826065206,round,0.1016,0.1016,hvac,,
du-157,Tees,,lv-7,,,,0.009469952018,5.2959,-9.508484025,12.96035,5.3975,-8.340351147,13.06195,5.3467,-9.508484025,5.3467,-8.340351147,1.168132878,13.01115,13.01115,round,0.1016,0.1016,hvac,,
du-158,Tees,,lv-4,,,,0.009469952018,5.3594,-9.508484025,8.7757,5.461,-8.340351147,8.8773,5.4102,-9.508484025,5.4102,-8.340351147,1.168132878,8.8265,8.8265,round,0.1016,0.1016,hvac,,
du-159,Tees,,lv-4,,,,0.002116887995,17.69297839,-8.832855521,8.776608078,17.82779236,-8.560706659,8.878208078,17.77742696,-8.82622479,17.74334379,-8.567337389,0.2611213301,8.827408078,8.827408078,round,0.1016,0.1016,hvac,,
du-160,Tees,,lv-7,,,,0.004860630122,17.762567,-8.81755943,12.9921,17.94282096,-8.209813821,13.0937,17.89247011,-8.810819131,17.81291785,-8.21655412,0.5995660637,13.0429,13.0429,round,0.1016,0.1016,hvac,,
