id,name,number,level_id,created_at,updated_at,base_offset,volume,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,x,y,rotation,system_type,terminal_type
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-0016fd01,"4"" DIA",572,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,0,0.001249534933,17.268825,13.0302,8.9662,17.421225,13.1318,9.1186,17.345025,13.0302,180,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-0016fd63,"4"" DIA",573,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,0,0.001249534933,15.7721268,-9.184293627,8.763,15.93648446,-9.063670637,8.9154,15.8476749,-9.073616733,90.24508742,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-0016feb6,"4"" DIA",574,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,0,0.001249534933,3.6068,-9.603734025,8.7503,3.7592,-9.502134025,8.9027,3.683,-9.502134025,90,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-0016ff2e,"4"" DIA",575,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,0,0.001249534933,0.1778,-8.969375,8.4328,0.3302,-8.867775,8.5852,0.254,-8.867775,90,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-0016ffb4,"4"" DIA",576,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,0,0.001249534933,-12.785725,-8.994134025,8.9662,-12.633325,-8.892534025,9.1186,-12.709525,-8.892534025,90,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-001701d8,16x4 Connection 8 Diameter Duct,577,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.6068,0.00246868097,-26.91321907,8.542522436,9.27735,-26.55176376,8.903977745,9.417059695,-26.74932939,8.740088071,211.3997148,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-00170225,16x4 Connection 8 Diameter Duct,578,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.6068,0.00246868097,-27.21530625,7.057651057,9.27735,-27.15498125,7.508501057,9.417059695,-27.16133125,7.283076057,120,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-0017024f,16x4 Connection 8 Diameter Duct,579,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.2512,0.00246868097,-28.711525,5.276663073,8.92175,-28.260675,5.336988073,9.061459695,-28.4861,5.283013073,90,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-0017027f,16x4 Connection 8 Diameter Duct,580,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.2512,0.00246868097,-30.32624547,5.276663073,8.92175,-29.87539547,5.336988073,9.061459695,-30.10082047,5.283013073,90,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-001702a5,16x4 Connection 8 Diameter Duct,581,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.2512,0.00246868097,-31.988125,5.276663073,8.92175,-31.537275,5.336988073,9.061459695,-31.7627,5.283013073,90,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-001702d1,16x4 Connection 8 Diameter Duct,582,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.2512,0.00246868097,-33.11831481,4.771710593,8.92175,-32.7568595,5.133165902,9.061459695,-32.92074918,4.935600267,98.42105812,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-001702de,16x4 Connection 8 Diameter Duct,583,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.2512,0.00246868097,-33.32213698,3.648075,8.92175,-33.26181198,4.098925,9.061459695,-33.26816198,3.8735,120,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-00170301,16x4 Connection 8 Diameter Duct,584,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.2512,0.00246868097,-33.32213698,2.054972706,8.92175,-33.26181198,2.505822706,9.061459695,-33.26816198,2.280397706,120,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-0017049c,16x4 Connection 8 Diameter Duct,585,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.2512,0.00246868097,-14.58591793,-6.566540806,8.92175,-14.52559293,-6.115690806,9.061459695,-14.53194293,-6.341115806,120,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-001704b5,16x4 Connection 8 Diameter Duct,586,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.2512,0.00246868097,-14.58591793,-7.731125,8.92175,-14.52559293,-7.280275,9.061459695,-14.53194293,-7.5057,120,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-001704ce,16x4 Connection 8 Diameter Duct,587,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.2512,0.00246868097,-14.58591793,-5.394325,8.92175,-14.52559293,-4.943475,9.061459695,-14.53194293,-5.1689,120,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-001704f8,16x4 Connection 8 Diameter Duct,588,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.2512,0.00246868097,-13.789025,-4.335295584,8.92175,-13.338175,-4.274970584,9.061459695,-13.5636,-4.328945584,90,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-0017050b,16x4 Connection 8 Diameter Duct,589,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.2512,0.00246868097,-12.57311123,-4.335295584,8.92175,-12.12226123,-4.274970584,9.061459695,-12.34768623,-4.328945584,90,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-001705b3,16x4 Connection 8 Diameter Duct,590,6341822b-d4f3-11d3-a039-0000863f1523-000026da,,,0.3048,0.00246868097,0.7236076097,-4.376513135,2.543175,0.7839326097,-4.23680344,2.994025,0.7299576097,-4.30665344,90,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-0017060c,16x4 Connection 8 Diameter Duct,591,6341822b-d4f3-11d3-a039-0000863f1523-000026da,,,2.1336,0.00246868097,0.7236076097,-4.376513135,4.371975,0.7839326097,-4.23680344,4.822825,0.7299576097,-4.30665344,90,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-001706d6,16x4 Connection 8 Diameter Duct,592,6341822b-d4f3-11d3-a039-0000863f1523-000026da,,,3.9624,0.00246868097,0.7236076097,-4.376513135,6.200775,0.7839326097,-4.23680344,6.651625,0.7299576097,-4.30665344,90,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-0017078a,16x4 Connection 8 Diameter Duct,593,6341822b-d4f3-11d3-a039-0000863f1523-000026da,,,5.7912,0.00246868097,0.7236076097,-4.376513135,8.029575,0.7839326097,-4.23680344,8.480425,0.7299576097,-4.30665344,90,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-001708cd,16x4 Connection 8 Diameter Duct,594,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.2512,0.00246868097,1.670082072,-7.46227844,8.92175,1.730407072,-7.01142844,9.061459695,1.724057072,-7.23685344,120,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-001708fb,16x4 Connection 8 Diameter Duct,595,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.2512,0.00246868097,1.670082072,-5.648325,8.92175,1.730407072,-5.197475,9.061459695,1.724057072,-5.4229,120,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-0017093b,16x4 Connection 8 Diameter Duct,596,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.2512,0.00246868097,3.028576147,-4.335295584,8.92175,3.479426147,-4.274970584,9.061459695,3.254001147,-4.328945584,90,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-001709b4,16x4 Connection 8 Diameter Duct,597,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.2512,0.00246868097,16.05247607,-6.080125,8.92175,16.11280107,-5.629275,9.061459695,16.10645107,-5.8547,120,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-001709cf,16x4 Connection 8 Diameter Duct,598,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.2512,0.00246868097,16.05247607,-4.403725,8.92175,16.11280107,-3.952875,9.061459695,16.10645107,-4.1783,120,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-00170a2d,16x4 Connection 8 Diameter Duct,599,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.2512,0.00246868097,17.32882607,-3.47345,8.92175,17.77967607,-3.413125,9.061459695,17.55425107,-3.4671,90,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-00170ab1,16x4 Connection 8 Diameter Duct,600,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.5052,0.00246868097,16.767175,6.336618594,9.175740305,17.218025,6.396943594,9.31545,16.9926,6.390593594,270,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-00170acd,16x4 Connection 8 Diameter Duct,601,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.5052,0.00246868097,18.41072655,6.624590585,9.17575,18.77218185,6.986045894,9.315459695,18.57461622,6.82215622,211.3997148,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-00170ad4,16x4 Connection 8 Diameter Duct,602,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.5052,0.00246868097,18.8875255,7.75682496,9.17575,19.00618214,8.211691869,9.315459695,18.92324504,7.981150259,244.2314462,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-00170ad9,16x4 Connection 8 Diameter Duct,603,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.5052,0.00246868097,18.44803355,11.09509772,9.17575,18.5666902,11.54996463,9.315459695,18.4837531,11.31942302,244.2314462,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-00170af3,16x4 Connection 8 Diameter Duct,604,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.5052,0.00246868097,18.66455624,9.450444602,9.17575,18.78321289,9.90531151,9.315459695,18.70027579,9.674769901,244.2314462,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-00170b45,16x4 Connection 8 Diameter Duct,605,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.393248872,0.00246868097,9.543495428,7.814167355,9.063798872,9.994345428,7.874492355,9.203508567,9.768920428,7.868142355,180,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-00170b55,16x4 Connection 8 Diameter Duct,606,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.393248872,0.00246868097,10.83558159,7.991085511,9.063789177,11.1970369,8.35254082,9.203498872,10.99947127,8.188651146,98.42105812,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-00170b61,16x4 Connection 8 Diameter Duct,607,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.393248872,0.00246868097,11.31363006,9.061014275,9.063798872,11.37395506,9.511864275,9.203508567,11.31998006,9.286439275,240,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-00170b66,16x4 Connection 8 Diameter Duct,608,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.393248872,0.00246868097,11.31363006,10.60557765,9.063798872,11.37395506,11.05642765,9.203508567,11.31998006,10.83100265,240,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-00170bb5,16x4 Connection 8 Diameter Duct,609,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.200410995,0.00246868097,-2.308225,9.05006357,8.934460995,-1.857375,9.189773265,8.994785995,-2.0828,9.11991357,180,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-00170bd8,16x4 Connection 8 Diameter Duct,610,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.200628185,0.00246868097,-0.352425,9.05006357,8.934678185,0.098425,9.189773265,8.995003185,-0.127,9.11991357,180,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-00170c70,16x4 Connection 8 Diameter Duct,611,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.3528,0.00246868097,-8.494404427,6.995508849,9.02335,-8.043554427,7.055833849,9.163059695,-8.268979427,7.049483849,180,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-00170cb9,16x4 Connection 8 Diameter Duct,612,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.3528,0.00246868097,-7.081529427,7.541117355,9.02335,-7.021204427,7.991967355,9.163059695,-7.075179427,7.766542355,240,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-00170d0b,16x4 Connection 8 Diameter Duct,613,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.3528,0.00246868097,-7.081529427,11.039475,9.02335,-7.021204427,11.490325,9.163059695,-7.075179427,11.2649,240,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-00170d3b,16x4 Connection 8 Diameter Duct,614,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,3.3528,0.00246868097,-7.081529427,9.32628144,9.02335,-7.021204427,9.77713144,9.163059695,-7.075179427,9.55170644,240,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-00170dae,"4"" DIA",615,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,0,0.001249534933,-12.785725,-8.994134025,13.0302,-12.633325,-8.892534025,13.1826,-12.709525,-8.892534025,270,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-00170e02,16x4 Connection 8 Diameter Duct,616,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.2512,0.00246868097,-14.58591793,-6.566540806,12.98575,-14.52559293,-6.115690806,13.1254597,-14.53194293,-6.341115806,120,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-00170e34,16x4 Connection 8 Diameter Duct,617,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.2512,0.00246868097,-14.58591793,-5.521325,12.98575,-14.52559293,-5.070475,13.1254597,-14.53194293,-5.2959,120,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-00170e53,16x4 Connection 8 Diameter Duct,618,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.2512,0.00246868097,-14.58591793,-7.604125,12.98575,-14.52559293,-7.153275,13.1254597,-14.53194293,-7.3787,120,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-00170e6e,16x4 Connection 8 Diameter Duct,619,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.2512,0.00246868097,-13.22742385,-4.335295584,12.98575,-12.77657385,-4.274970584,13.1254597,-13.00199885,-4.328945584,90,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-00170eda,"4"" DIA",620,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,0,0.001249534933,3.6068,-9.603734025,12.8143,3.7592,-9.502134025,12.9667,3.683,-9.502134025,90,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-00170f6c,"4"" DIA",621,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,0,0.001249534933,16.06543175,-9.152084092,12.827,16.22978941,-9.031461102,12.9794,16.14097985,-9.041407198,90.24508742,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-00170fe4,16x4 Connection 8 Diameter Duct,622,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.2512,0.00246868097,16.05247607,-6.080125,12.98575,16.11280107,-5.629275,13.1254597,16.10645107,-5.8547,120,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-00170ff0,16x4 Connection 8 Diameter Duct,623,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.2512,0.00246868097,16.05247607,-4.411143117,12.98575,16.11280107,-3.960293117,13.1254597,16.10645107,-4.185718117,120,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-0017100c,16x4 Connection 8 Diameter Duct,624,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.2512,0.00246868097,17.32882607,-3.47345,12.98575,17.77967607,-3.413125,13.1254597,17.55425107,-3.4671,90,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-0017104a,16x4 Connection 8 Diameter Duct,625,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.5052,0.00246868097,18.66455624,9.450444602,13.23975,18.78321289,9.90531151,13.3794597,18.70027579,9.674769901,244.2314462,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-00171065,16x4 Connection 8 Diameter Duct,626,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.5052,0.00246868097,18.43961256,11.15906148,13.23975,18.55826921,11.61392838,13.3794597,18.47533211,11.38338678,244.2314462,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-00171074,16x4 Connection 8 Diameter Duct,627,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.5052,0.00246868097,18.87217924,7.873391345,13.23975,18.99083589,8.328258254,13.3794597,18.90789879,8.097716645,244.2314462,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-00171090,16x4 Connection 8 Diameter Duct,628,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.5052,0.00246868097,16.31881038,6.336618594,13.2397403,16.76966038,6.396943594,13.37945,16.54423538,6.390593594,270,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-001710b9,"4"" DIA",629,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,0,0.001249534933,17.268825,13.03655,13.0302,17.421225,13.13815,13.1826,17.345025,13.03655,180,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-0017110e,16x4 Connection 8 Diameter Duct,630,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.393248872,0.00246868097,11.31363006,10.81579246,13.12779887,11.37395506,11.26664246,13.26750857,11.31998006,11.04121746,240,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-0017111b,16x4 Connection 8 Diameter Duct,631,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.393248872,0.00246868097,11.31363006,8.905875,13.12779887,11.37395506,9.356725,13.26750857,11.31998006,9.1313,240,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-00171140,16x4 Connection 8 Diameter Duct,632,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.393248872,0.00246868097,9.543495428,7.814167355,13.12779887,9.994345428,7.874492355,13.26750857,9.768920428,7.868142355,180,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-00171169,"4"" DIA",633,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,0,0.001249534933,9.648825,13.03655,12.8778,9.801225,13.13815,13.0302,9.725025,13.03655,180,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-001711a9,16x4 Connection 8 Diameter Duct,634,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.3528,0.00246868097,-8.494404427,6.995508849,13.08735,-8.043554427,7.055833849,13.2270597,-8.268979427,7.049483849,180,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-001711bf,16x4 Connection 8 Diameter Duct,635,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.3528,0.00246868097,-7.081529427,7.479040407,13.08735,-7.021204427,7.929890407,13.2270597,-7.075179427,7.704465407,240,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-001711c4,16x4 Connection 8 Diameter Duct,636,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.3528,0.00246868097,-7.081529427,9.32628144,13.08735,-7.021204427,9.77713144,13.2270597,-7.075179427,9.55170644,240,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-001711d0,16x4 Connection 8 Diameter Duct,637,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.3528,0.00246868097,-7.081529427,11.0649827,13.08735,-7.021204427,11.5158327,13.2270597,-7.075179427,11.2904077,240,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-001711fb,"4"" DIA",638,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,0,0.001249534933,-10.671175,13.03655,13.0302,-10.518775,13.13815,13.1826,-10.594975,13.03655,180,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-00171297,16x4 Connection 8 Diameter Duct,639,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.2512,0.00246868097,-18.03460867,9.288614929,12.98575,-17.58375867,9.348939929,13.1254597,-17.80918367,9.294964929,90,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-001712be,16x4 Connection 8 Diameter Duct,640,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.2512,0.00246868097,-16.43351186,8.688539435,12.9857403,-16.07205655,9.049994744,13.12545,-16.26962218,8.852429109,148.6002852,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-001712c5,16x4 Connection 8 Diameter Duct,641,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.2512,0.00246868097,-15.83343636,7.027258849,12.9857403,-15.77311136,7.478108849,13.12545,-15.82708636,7.252683849,120,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-001712f7,16x4 Connection 8 Diameter Duct,642,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.2512,0.00246868097,-15.83343636,1.666875,12.9857403,-15.77311136,2.117725,13.12545,-15.82708636,1.8923,120,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-00171321,16x4 Connection 8 Diameter Duct,643,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.2512,0.00246868097,-15.83343636,3.768007464,12.9857403,-15.77311136,4.218857464,13.12545,-15.82708636,3.993432464,120,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-00171345,16x4 Connection 8 Diameter Duct,644,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.2512,0.00246868097,-15.83343636,5.353880024,12.9857403,-15.77311136,5.804730024,13.12545,-15.82708636,5.579305024,120,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-00171391,"4"" DIA",645,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,0,0.001249534933,-21.7932,13.03655,13.0302,-21.6408,13.13815,13.1826,-21.717,13.03655,180,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-001713d2,"4"" DIA",646,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,0,0.001249534933,-28.2956,13.03655,13.0302,-28.1432,13.13815,13.1826,-28.2194,13.03655,180,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-0017144b,16x4 Connection 8 Diameter Duct,647,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.6068,0.00246868097,-26.91321907,8.542522436,13.34135,-26.55176376,8.903977745,13.4810597,-26.74932939,8.740088071,211.3997148,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-0017146a,16x4 Connection 8 Diameter Duct,648,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.6068,0.00246868097,-27.21530625,7.057651057,13.34135,-27.15498125,7.508501057,13.4810597,-27.16133125,7.283076057,120,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-0017148f,16x4 Connection 8 Diameter Duct,649,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.2512,0.00246868097,-30.32624547,5.276663073,12.98575,-29.87539547,5.336988073,13.1254597,-30.10082047,5.283013073,90,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-0017149d,16x4 Connection 8 Diameter Duct,650,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.2512,0.00246868097,-28.660725,5.276663073,12.98575,-28.209875,5.336988073,13.1254597,-28.4353,5.283013073,90,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-001714b8,16x4 Connection 8 Diameter Duct,651,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.2512,0.00246868097,-31.96034375,5.276663073,12.98575,-31.50949375,5.336988073,13.1254597,-31.73491875,5.283013073,90,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-00171508,16x4 Connection 8 Diameter Duct,652,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.2512,0.00246868097,-33.32213698,3.768725,12.98575,-33.26181198,4.219575,13.1254597,-33.26816198,3.99415,120,hvac,
28aca5d6-87ab-42df-b721-2962413d53db-00171553,16x4 Connection 8 Diameter Duct,653,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb67,,,3.2512,0.00246868097,-33.32213698,2.054972706,12.98575,-33.26181198,2.505822706,13.1254597,-33.26816198,2.280397706,120,hvac,
5b26a1c5-4b92-4d46-a781-d8e2ddf05b18-00171603,16x4 Connection 8 Diameter Duct,654,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.2512,0.00246868097,-33.32213698,1.882027294,17.04975,-33.26181198,2.332877294,17.1894597,-33.26816198,2.107452294,120,hvac,
5b26a1c5-4b92-4d46-a781-d8e2ddf05b18-0017160f,16x4 Connection 8 Diameter Duct,655,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.2512,0.00246868097,-33.32213698,3.768725,17.04975,-33.26181198,4.219575,17.1894597,-33.26816198,3.99415,120,hvac,
5b26a1c5-4b92-4d46-a781-d8e2ddf05b18-00171650,16x4 Connection 8 Diameter Duct,656,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.2512,0.00246868097,-32.165925,5.276663073,17.04975,-31.715075,5.336988073,17.1894597,-31.9405,5.283013073,90,hvac,
5b26a1c5-4b92-4d46-a781-d8e2ddf05b18-0017165d,16x4 Connection 8 Diameter Duct,657,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.2512,0.00246868097,-28.508325,5.276663073,17.04975,-28.057475,5.336988073,17.1894597,-28.2829,5.283013073,90,hvac,
5b26a1c5-4b92-4d46-a781-d8e2ddf05b18-00171678,16x4 Connection 8 Diameter Duct,658,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.2512,0.00246868097,-30.32624547,5.276663073,17.04975,-29.87539547,5.336988073,17.1894597,-30.10082047,5.283013073,90,hvac,
5b26a1c5-4b92-4d46-a781-d8e2ddf05b18-001716b3,16x4 Connection 8 Diameter Duct,659,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.6068,0.00246868097,-27.21530625,7.057651057,17.40535,-27.15498125,7.508501057,17.5450597,-27.16133125,7.283076057,120,hvac,
5b26a1c5-4b92-4d46-a781-d8e2ddf05b18-001716c2,16x4 Connection 8 Diameter Duct,660,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.6068,0.00246868097,-26.91321907,8.542522436,17.40535,-26.55176376,8.903977745,17.5450597,-26.74932939,8.740088071,211.3997148,hvac,
